
---------- Begin Simulation Statistics ----------
final_tick                                42527151500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  76770                       # Simulator instruction rate (inst/s)
host_mem_usage                                 674356                       # Number of bytes of host memory used
host_op_rate                                   144616                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  1302.60                       # Real time elapsed on the host
host_tick_rate                               32647884                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   100000001                       # Number of instructions simulated
sim_ops                                     188377356                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.042527                       # Number of seconds simulated
sim_ticks                                 42527151500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 122319707                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 59439561                       # number of cc regfile writes
system.cpu.committedInsts                   100000001                       # Number of Instructions Simulated
system.cpu.committedOps                     188377356                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.850543                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.850543                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                   5740780                       # number of floating regfile reads
system.cpu.fp_regfile_writes                  3273675                       # number of floating regfile writes
system.cpu.idleCycles                           88034                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               885501                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 22703253                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.353179                       # Inst execution rate
system.cpu.iew.exec_refs                     40044696                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   16125730                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 5748114                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              24535010                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                 64                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              8388                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             16703479                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           206346960                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              23918966                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           2027808                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             200148043                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  41166                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents               3376563                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 666081                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               3454872                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           1167                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       648252                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         237249                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 223542258                       # num instructions consuming a value
system.cpu.iew.wb_count                     199642275                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.621891                       # average fanout of values written-back
system.cpu.iew.wb_producers                 139018896                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.347233                       # insts written-back per cycle
system.cpu.iew.wb_sent                      199835023                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                305176850                       # number of integer regfile reads
system.cpu.int_regfile_writes               158540077                       # number of integer regfile writes
system.cpu.ipc                               1.175719                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.175719                       # IPC: Total IPC of All Threads
system.tol2bus.trans_dist::WritebackDirty       442207                       # Transaction distribution
system.tol2bus.trans_dist::WritebackClean       145424                       # Transaction distribution
system.tol2bus.trans_dist::CleanEvict           19740                       # Transaction distribution
system.tol2bus.trans_dist::UpgradeReq               1                       # Transaction distribution
system.tol2bus.trans_dist::UpgradeResp              1                       # Transaction distribution
system.tol2bus.trans_dist::ReadExReq           180940                       # Transaction distribution
system.tol2bus.trans_dist::ReadExResp          180940                       # Transaction distribution
system.tol2bus.trans_dist::ReadCleanReq        145933                       # Transaction distribution
system.tol2bus.trans_dist::ReadSharedReq        78877                       # Transaction distribution
system.tol2bus.pkt_count_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       437288                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       778941                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count::total               1216229                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.icache.mem_side_port::system.l2.cpu_side_port     18646720                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port     32208896                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size::total               50855616                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.snoops                          202644                       # Total snoops (count)
system.tol2bus.snoopTraffic                  12720768                       # Total snoop traffic (bytes)
system.tol2bus.snoop_fanout::samples           608393                       # Request fanout histogram
system.tol2bus.snoop_fanout::mean            0.001589                       # Request fanout histogram
system.tol2bus.snoop_fanout::stdev           0.040206                       # Request fanout histogram
system.tol2bus.snoop_fanout::underflows             0      0.00%      0.00% # Request fanout histogram
system.tol2bus.snoop_fanout::0                 607435     99.84%     99.84% # Request fanout histogram
system.tol2bus.snoop_fanout::1                    949      0.16%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::2                      9      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::3                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::4                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::overflows              0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::min_value              0                       # Request fanout histogram
system.tol2bus.snoop_fanout::max_value              2                       # Request fanout histogram
system.tol2bus.snoop_fanout::total             608393                       # Request fanout histogram
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED  42527151500                       # Cumulative time (in ticks) in various power states
system.tol2bus.reqLayer0.occupancy          794111000                       # Layer occupancy (ticks)
system.tol2bus.reqLayer0.utilization              1.9                       # Layer utilization (%)
system.tol2bus.respLayer0.occupancy         218908482                       # Layer occupancy (ticks)
system.tol2bus.respLayer0.utilization             0.5                       # Layer utilization (%)
system.tol2bus.respLayer1.occupancy         389726000                       # Layer occupancy (ticks)
system.tol2bus.respLayer1.utilization             0.9                       # Layer utilization (%)
system.voltage_domain.voltage                       1                       # Voltage in Volts

---------- End Simulation Statistics   ----------
