
---------- Begin Simulation Statistics ----------
final_tick                                33101701500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  91761                       # Simulator instruction rate (inst/s)
host_mem_usage                                 724096                       # Number of bytes of host memory used
host_op_rate                                   142346                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  1089.79                       # Real time elapsed on the host
host_tick_rate                               30374286                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   100000000                       # Number of instructions simulated
sim_ops                                     155128130                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.033102                       # Number of seconds simulated
sim_ticks                                 33101701500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  86522053                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 84996510                       # number of cc regfile writes
system.cpu.committedInsts                   100000000                       # Number of Instructions Simulated
system.cpu.committedOps                     155128130                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.662034                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.662034                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                   7361701                       # number of floating regfile reads
system.cpu.fp_regfile_writes                  5666662                       # number of floating regfile writes
system.cpu.idleCycles                          133370                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               655801                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 11841674                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.609266                       # Inst execution rate
system.cpu.iew.exec_refs                     45454749                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   13762395                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 4478925                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              35208926                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                919                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              2599                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             13949478                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           187769566                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              31692354                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           1340903                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             172742310                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  13034                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents               2353578                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 589004                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               2373810                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           1883                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       286566                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         369235                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 228529513                       # num instructions consuming a value
system.cpu.iew.wb_count                     171684468                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.562783                       # average fanout of values written-back
system.cpu.iew.wb_producers                 128612459                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.593288                       # insts written-back per cycle
system.cpu.iew.wb_sent                      172141136                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                289741877                       # number of integer regfile reads
system.cpu.int_regfile_writes               138810650                       # number of integer regfile writes
system.cpu.ipc                               1.510496                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.510496                       # IPC: Total IPC of All Threads
system.tol2bus.pkt_count::total                280645                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       292672                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port     10496448                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size::total               10789120                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.snoops                           42288                       # Total snoops (count)
system.tol2bus.snoopTraffic                   2001792                       # Total snoop traffic (bytes)
system.tol2bus.snoop_fanout::samples           136175                       # Request fanout histogram
system.tol2bus.snoop_fanout::mean            0.006741                       # Request fanout histogram
system.tol2bus.snoop_fanout::stdev           0.081829                       # Request fanout histogram
system.tol2bus.snoop_fanout::underflows             0      0.00%      0.00% # Request fanout histogram
system.tol2bus.snoop_fanout::0                 135257     99.33%     99.33% # Request fanout histogram
system.tol2bus.snoop_fanout::1                    918      0.67%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::2                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::3                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::4                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::overflows              0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::min_value              0                       # Request fanout histogram
system.tol2bus.snoop_fanout::max_value              1                       # Request fanout histogram
system.tol2bus.snoop_fanout::total             136175                       # Request fanout histogram
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED  33101701500                       # Cumulative time (in ticks) in various power states
system.tol2bus.reqLayer0.occupancy          168072000                       # Layer occupancy (ticks)
system.tol2bus.reqLayer0.utilization              0.5                       # Layer utilization (%)
system.tol2bus.respLayer0.occupancy           3815498                       # Layer occupancy (ticks)
system.tol2bus.respLayer0.utilization             0.0                       # Layer utilization (%)
system.tol2bus.respLayer1.occupancy         137020500                       # Layer occupancy (ticks)
system.tol2bus.respLayer1.utilization             0.4                       # Layer utilization (%)
system.voltage_domain.voltage                       1                       # Voltage in Volts

---------- End Simulation Statistics   ----------
